Flight,YearMonthDay,ScheduledDeparture,DepHour,Origin,O_WeatherStationID,O_HourlyPrecip,O_SkyConditions,O_Visibility,O_DBT,O_DewPointTemp,O_RelativeHumidityPercent,O_WindSpeed,O_WindDirection,O_WindGustValue,O_StationPressure,O_GroundHeight,O_StationHeight,O_BarometerHeight,O_Latitude,O_Longitude,O_TimeZone,ScheduledArrival,ArrHour,Destination,D_WeatherStationID,D_HourlyPrecip,D_SkyConditions,D_Visibility,D_DBT,D_DewPointTemp,D_RelativeHumidityPercent,D_WindSpeed,D_WindDirection,D_WindGustValue,D_StationPressure,D_GroundHeight,D_StationHeight,D_BarometerHeight,D_Latitude,D_Longitude,D_TimeZone,ScheduledTravelTime,Distance,ActualArrivalTimeStamp
PHL_RDU_41927,20040524,24/05/04 08:50,8,PHL,13739,0.0,FEW,10,81,69,67,10,230,0,29.82,59,28,62,39.52,-75.14,5,24/05/04 10:10,10,RDU,13722,0.0,SCT,7,84,70,63,7,210,0,29.54,427,437,430,35.52,-78.47,5,80,336,24/05/04 10:10
MCO_RDU_34732,20040508,08/05/04 09:40,9,MCO,12815,0.0,CLR,10,77,60,56,6,180,0,30.12,95,106,98,28.26,-81.19,5,08/05/04 11:20,11,RDU,13722,0.0,SCT,10,78,64,62,9,050,0,29.78,427,437,430,35.52,-78.47,5,100,534,08/05/04 11:20
MSP_MDW_32914,20041124,24/11/04 16:51,16,MSP,14922,0.0,FEW,10,30,15,54,4,300,0,28.97,871,838,874,44.53,-93.14,6,24/11/04 18:19,18,MDW,14819,0.02,SCT,1.75,33,33,100,16,040,23,29.01,616,618,619,41.47,-87.45,6,88,349,24/11/04 20:56
ATL_IND_25894,20040524,24/05/04 17:07,17,ATL,13874,0.0,FEW,9,84,64,51,9,230,0,28.97,971,1026,974,33.38,-84.26,5,24/05/04 17:43,17,IND,93819,0.0,FEW,10,78,57,48,5,310,0,29.04,794,808,797,39.43,-86.16,5,96,432,24/05/04 17:43
ORD_MDT_35907,20040517,17/05/04 07:55,7,ORD,94846,0.0,SCT,6,67,64,91,10,210,0,29.38,655,674,658,41.59,-87.55,6,17/05/04 10:49,10,MDT,14711,0.0,FEW,7,74,63,69,3,VRB,0,30.00,311,312,314,40.11,-76.46,5,114,594,17/05/04 10:49
ORD_LAX_32977,20040722,22/07/04 15:00,15,ORD,94846,0.01,FEW,10,75,68,79,9,010,0,29.16,655,674,658,41.59,-87.55,6,22/07/04 17:18,17,LAX,23174,0.0,BKN,9,66,61,84,11,260,0,29.51,323,326,326,33.56,-118.25,8,258,1745,22/07/04 19:50
SFO_LAX_45779,20040526,26/05/04 10:45,10,SFO,23234,0.0,FEW,10,66,55,68,6,020,0,29.89,86,18,89,37.37,-122.24,8,26/05/04 12:09,12,LAX,23174,0.0,FEW,10,68,60,76,16,270,0,29.62,323,326,326,33.56,-118.25,8,84,337,26/05/04 12:09
ORD_MSP_46375,20041114,14/11/04 14:39,14,ORD,94846,0.0,SCT,10,49,26,41,6,120,0,29.95,655,674,658,41.59,-87.55,6,14/11/04 16:08,16,MSP,14922,0.0,OVC,10,42,26,53,7,130,0,29.59,871,838,874,44.53,-93.14,6,89,334,14/11/04 16:08
DFW_SGF_54425,20041122,22/11/04 08:47,8,DFW,3927,0.18,OVC,3,57,55,93,9,310,0,29.50,559,596,562,32.54,-97.02,6,22/11/04 10:03,10,SGF,13995,0.0,OVC,10,54,50,87,0,000,0,28.74,1277,1270,1280,37.14,-93.23,6,76,364,22/11/04 12:55
MDW_PHL_35524,20040914,14/09/04 08:25,8,MDW,14819,0.0,SCT,10,76,64,67,10,210,20,29.38,616,618,619,41.47,-87.45,6,14/09/04 11:40,11,PHL,13739,0.0,FEW,10,74,63,69,11,110,0,30.32,59,28,62,39.52,-75.14,5,135,668,14/09/04 11:40
DEN_SNA_50182,20041102,02/11/04 08:35,8,DEN,3017,0.0,CLR,10,26,14,60,13,220,0,24.90,5379,5431,5382,39.5,-104.4,7,02/11/04 10:00,10,SNA,93184,0.0,CLR,10,72,28,20,6,250,0,30.21,49,55,52,33.41,-117.52,8,145,846,02/11/04 10:00
ATL_GSO_46729,20040728,28/07/04 09:55,9,ATL,13874,0.0,BKN,4,76,71,85,4,VRB,0,28.99,971,1026,974,33.38,-84.26,5,28/07/04 11:14,11,GSO,13723,0.0,SCT,10,82,70,67,7,360,0,29.06,904,886,907,36.06,-79.56,5,79,306,28/07/04 12:28
DFW_GSO_37779,20040320,20/03/04 08:41,8,DFW,3927,0.0,BKN,10,72,66,82,16,190,0,29.61,559,596,562,32.54,-97.02,6,20/03/04 12:06,12,GSO,13723,0.0,BKN,10,61,44,54,14,230,20,29.35,904,886,907,36.06,-79.56,5,145,999,20/03/04 12:06
IAH_CMH_41367,20040903,03/09/04 07:50,7,IAH,12960,0.01,FEW,10,74,72,94,5,070,0,29.86,118,108,121,29.59,-95.22,6,03/09/04 11:25,11,CMH,14821,0.0,SCT,7,77,64,64,6,140,0,29.24,846,816,849,39.59,-82.53,5,155,986,03/09/04 11:25
CAK_CVG_30041,20041129,29/11/04 16:05,16,CAK,14895,0.0,OVC,10,41,30,65,5,200,0,28.91,1238,1236,1241,40.55,-81.26,5,29/11/04 17:10,17,CVG,93814,0.0,OVC,10,42,32,68,11,090,0,29.22,882,883,885,39.02,-84.4,5,65,214,29/11/04 17:10
DTW_CVG_43784,20040929,29/09/04 13:00,13,DTW,94847,0.0,FEW,10,62,43,50,7,030,0,29.40,628,664,631,42.13,-83.21,5,29/09/04 14:06,14,CVG,93814,0.0,BKN,10,62,51,67,6,030,0,29.11,882,883,885,39.02,-84.4,5,66,229,29/09/04 14:06
SNA_SJC_31568,20040728,28/07/04 16:21,16,SNA,93184,0.0,CLR,10,73,59,62,9,210,0,29.85,49,55,52,33.41,-117.52,8,28/07/04 17:33,17,SJC,23293,0.0,FEW,10,73,60,64,11,330,0,29.81,87,50,90,37.22,-121.56,8,72,342,28/07/04 17:33
ATL_LGA_33685,20040318,18/03/04 10:00,10,ATL,13874,0.0,BKN,10,62,46,56,11,230,0,29.05,971,1026,974,33.38,-84.26,5,18/03/04 12:19,12,LGA,14732,0.0,FEW,10,35,30,82,6,070,0,30.10,36,31,39,40.47,-73.53,5,139,761,18/03/04 12:19
ORD_AUS_52082,20040929,29/09/04 12:35,12,ORD,94846,0.0,FEW,10,64,45,50,7,060,0,29.43,655,674,658,41.59,-87.55,6,29/09/04 15:12,15,AUS,13904,0.0,SCT,10,88,57,35,5,340,0,29.23,658,495,661,30.11,-97.41,6,157,978,29/09/04 15:12
ATL_RSW_40079,20040907,07/09/04 14:40,14,ATL,13874,0.08,SCT,6,74,73,97,9,090,0,28.51,971,1026,974,33.38,-84.26,5,07/09/04 16:19,16,RSW,12894,0.0,CLR,10,86,76,72,13,210,0,29.80,29,30,32,26.32,-81.45,5,99,515,07/09/04 18:46
DCA_RSW_38970,20041126,26/11/04 08:30,8,DCA,13743,0.0,FEW,10,38,19,47,9,280,0,30.21,10,65,3,38.52,-77.02,5,26/11/04 11:01,11,RSW,12894,0.0,CLR,10,66,50,56,7,050,0,30.08,29,30,32,26.32,-81.45,5,151,892,26/11/04 11:01
AMA_LAS_54327,20040701,01/07/04 07:40,7,AMA,23047,0.0,CLR,10,69,60,73,9,350,0,26.37,3586,3604,3589,35.13,-101.43,6,01/07/04 07:40,7,LAS,23169,0.0,SCT,10,85,46,26,6,090,0,27.76,2127,2180,2091,36.05,-115.1,8,120,758,01/07/04 07:40
SLC_LAS_54265,20040927,27/09/04 15:05,15,SLC,24127,0.0,SCT,10,85,32,15,8,280,0,25.72,4221,4227,4224,40.47,-111.58,7,27/09/04 15:20,15,LAS,23169,0.0,FEW,10,95,32,11,8,050,0,27.62,2127,2180,2091,36.05,-115.1,8,75,368,27/09/04 15:20
RNO_LAS_50618,20041127,27/11/04 07:30,7,RNO,23185,0.15,VV0,0.5,33,33,100,3,070,0,25.36,4404,4400,4407,39.29,-119.46,8,27/11/04 08:40,8,LAS,23169,0.0,SCT,10,59,34,39,7,120,0,27.58,2127,2180,2091,36.05,-115.1,8,70,345,27/11/04 08:40
SNA_DEN_38521,20041106,06/11/04 08:21,8,SNA,93184,0.0,FEW,10,62,47,58,3,VRB,0,29.97,49,55,52,33.41,-117.52,8,06/11/04 11:35,11,DEN,3017,0.0,SCT,10,69,11,10,8,240,0,24.73,5379,5431,5382,39.5,-104.4,7,134,846,06/11/04 11:35
PSP_DEN_31731,20040529,29/05/04 14:30,14,PSP,93138,0.0,CLR,10,92,60,34,12,320,0,29.25,444,450,447,33.5,-116.31,8,29/05/04 17:28,17,DEN,3017,0.0,FEW,10,50,47,89,15,060,0,24.37,5379,5431,5382,39.5,-104.4,7,118,776,29/05/04 17:28
PHL_ALB_36680,20040908,08/09/04 15:15,15,PHL,13739,0.01,FEW,10,78,71,79,6,150,0,29.94,59,28,62,39.52,-75.14,5,08/09/04 16:21,16,ALB,14735,0.05,FEW,8,64,63,96,10,020,0,29.81,278,292,281,42.45,-73.48,5,66,212,08/09/04 18:02
IAH_BRO_30870,20040526,26/05/04 14:35,14,IAH,12960,0.0,BKN,10,88,69,54,11,180,0,29.75,118,108,121,29.59,-95.22,6,26/05/04 15:49,15,BRO,12919,0.0,FEW,10,87,72,61,17,160,0,29.83,21,22,24,25.55,-97.26,6,74,308,26/05/04 15:49
IAH_ABQ_50927,20041104,04/11/04 12:10,12,IAH,12960,0.0,CLR,10,69,42,38,10,300,0,30.07,118,108,121,29.59,-95.22,6,04/11/04 13:23,13,ABQ,23050,0.0,FEW,10,63,22,21,11,120,0,24.97,5305,5314,5308,35.02,-106.37,7,133,744,04/11/04 13:23
ATL_MIA_34306,20040915,15/09/04 13:03,13,ATL,13874,0.0,OVC,9,71,66,84,11,080,0,29.07,971,1026,974,33.38,-84.26,5,15/09/04 14:54,14,MIA,12839,0.0,SCT,10,86,78,77,11,130,0,29.91,26,30,29,25.49,-80.18,5,111,595,15/09/04 14:54
LAX_MIA_50947,20040308,08/03/04 13:49,13,LAX,23174,0.0,BKN,10,80,43,27,15,290,0,29.72,323,326,326,33.56,-118.25,8,08/03/04 21:20,21,MIA,12839,0.0,CLR,10,69,60,73,3,280,0,30.03,26,30,29,25.49,-80.18,5,271,2342,08/03/04 21:20
JFK_MIA_41414,20040909,09/09/04 12:00,12,JFK,94789,0.0,BKN,8,78,74,87,22,180,30,29.82,29,22,32,40.4,-73.48,5,09/09/04 14:55,14,MIA,12839,0.0,SCT,10,88,74,63,9,110,0,29.91,26,30,29,25.49,-80.18,5,175,1090,09/09/04 14:55
AUS_PHX_34399,20041111,11/11/04 16:30,16,AUS,13904,0.0,FEW,10,64,46,52,12,360,0,29.44,658,495,661,30.11,-97.41,6,11/11/04 18:00,18,PHX,23183,0.0,FEW,10,70,39,32,5,320,0,28.80,1103,1107,1106,33.26,-111.59,7,150,872,11/11/04 18:00
PNS_DFW_41960,20040327,27/03/04 14:30,14,PNS,13899,0.0,CLR,10,73,60,64,10,140,0,30.09,124,118,127,30.28,-87.11,6,27/03/04 16:28,16,DFW,3927,0.0,FEW,10,74,60,62,17,170,21,29.31,559,596,562,32.54,-97.02,6,118,604,27/03/04 16:28
IND_DFW_27707,20041111,11/11/04 06:45,6,IND,93819,0.0,BKN,9,48,45,89,9,240,0,29.33,794,808,797,39.43,-86.16,5,11/11/04 08:08,8,DFW,3927,0.0,OVC,10,53,44,72,18,320,24,29.60,559,596,562,32.54,-97.02,6,143,762,11/11/04 08:08
PHX_SFO_36251,20040104,04/01/04 08:40,8,PHX,23183,0.0,,,,,,,,,,1103,1107,1106,33.26,-111.59,7,04/01/04 09:49,9,SFO,23234,0.0,,,,,,,,,,86,18,89,37.37,-122.24,8,129,651,04/01/04 09:49
XNA_MEM_31695,20040913,13/09/04 06:50,6,XNA,53922,0.0,CLR,4,61,60,97,0,000,0,28.70,1269,1319,1272,36.17,-94.19,6,13/09/04 07:51,7,MEM,13893,0.0,FEW,10,73,66,79,9,140,0,29.77,283,332,286,35.04,-89.59,6,61,258,13/09/04 07:51
SDF_ATL_51900,20040711,11/07/04 07:40,7,SDF,93821,0.0,BKN,9,77,73,88,6,180,0,29.59,481,488,484,38.11,-85.44,5,11/07/04 09:08,9,ATL,13874,0.0,SCT,10,85,72,65,7,340,0,29.14,971,1026,974,33.38,-84.26,5,88,321,11/07/04 09:08
PVD_ATL_33278,20040712,12/07/04 07:55,7,PVD,14765,0.0,FEW,10,68,59,73,5,VRB,0,30.13,50,62,53,41.43,-71.26,5,12/07/04 10:29,10,ATL,13874,0.0,BKN,9,86,72,63,7,310,0,29.06,971,1026,974,33.38,-84.26,5,154,903,12/07/04 10:29
AUS_ATL_38872,20041104,04/11/04 10:24,10,AUS,13904,0.0,CLR,10,67,43,42,7,320,0,29.55,658,495,661,30.11,-97.41,6,04/11/04 13:28,13,ATL,13874,0.0,FEW,10,69,54,59,14,270,18,28.84,971,1026,974,33.38,-84.26,5,124,813,04/11/04 13:28
BOS_FLL_39609,20041129,29/11/04 11:15,11,BOS,14739,0.0,FEW,10,47,29,50,13,320,0,30.15,19,30,180,42.22,-71.01,5,29/11/04 14:26,14,FLL,12849,0.0,SCT,10,77,62,60,10,050,0,29.94,117,11,120,26.04,-80.09,5,191,1237,29/11/04 14:26
IAH_SJT_31495,20040506,06/05/04 09:10,9,IAH,12960,0.0,BKN,10,77,60,56,8,150,0,30.04,118,108,121,29.59,-95.22,6,06/05/04 10:42,10,SJT,23034,0.0,BKN,10,76,61,60,13,170,0,28.09,1891,1892,1894,31.21,-100.29,6,92,321,06/05/04 10:42
DTW_ORD_43703,20040525,25/05/04 15:45,15,DTW,94847,0.0,OVC,8,61,55,81,7,010,0,29.12,628,664,631,42.13,-83.21,5,25/05/04 16:05,16,ORD,94846,0.0,SCT,10,69,58,68,10,280,0,29.07,655,674,658,41.59,-87.55,6,80,235,25/05/04 16:05
MCO_RDU_48359,20041107,07/11/04 16:00,16,MCO,12815,0.0,FEW,10,75,49,40,4,320,0,29.92,95,106,98,28.26,-81.19,5,07/11/04 17:45,17,RDU,13722,0.0,CLR,10,61,42,50,0,000,0,29.45,427,437,430,35.52,-78.47,5,105,534,07/11/04 17:45
SMF_LAX_36555,20041124,24/11/04 07:15,7,SMF,93225,0.0,CLR,3,38,37,97,0,000,0,30.22,19,33,22,38.42,-121.35,8,24/11/04 08:30,8,LAX,23174,0.0,FEW,8,56,48,75,5,100,0,29.85,323,326,326,33.56,-118.25,8,75,373,24/11/04 08:30
ORD_LAX_50840,20040509,09/05/04 08:23,8,ORD,94846,0.0,CLR,10,73,63,71,9,210,0,29.23,655,674,658,41.59,-87.55,6,09/05/04 10:47,10,LAX,23174,0.0,CLR,10,73,60,64,11,250,0,29.55,323,326,326,33.56,-118.25,8,264,1745,09/05/04 10:47
EWR_LAX_55359,20040915,15/09/04 08:45,8,EWR,14734,0.0,SCT,10,68,59,73,7,050,0,30.29,25,30,28,40.43,-74.1,5,15/09/04 11:53,11,LAX,23174,0.0,FEW,5,75,63,66,6,VRB,0,29.50,323,326,326,33.56,-118.25,8,368,2454,15/09/04 14:47
IAD_LAX_31996,20040724,24/07/04 15:00,15,IAD,93738,0.0,SCT,10,77,63,62,6,VRB,0,29.84,306,323,309,38.56,-77.27,5,24/07/04 17:26,17,LAX,23174,0.0,FEW,10,70,61,73,13,300,0,29.57,323,326,326,33.56,-118.25,8,326,2288,24/07/04 17:26
DFW_MCO_50501,20040723,23/07/04 06:50,6,DFW,3927,0.0,FEW,10,79,71,77,6,190,0,29.40,559,596,562,32.54,-97.02,6,23/07/04 10:18,10,MCO,12815,0.0,SCT,8,89,65,45,5,350,0,29.85,95,106,98,28.26,-81.19,5,148,984,23/07/04 10:18
MIA_JFK_30624,20040902,02/09/04 14:20,14,MIA,12839,0.0,SCT,10,91,74,57,12,030,21,29.86,26,30,29,25.49,-80.18,5,02/09/04 17:18,17,JFK,94789,0.0,FEW,10,72,58,61,9,140,0,30.23,29,22,32,40.4,-73.48,5,178,1090,02/09/04 17:18
MSY_PHL_47384,20040525,25/05/04 08:25,8,MSY,12916,0.0,SCT,10,81,70,69,9,190,0,30.03,4,20,7,29.59,-90.15,6,25/05/04 12:12,12,PHL,13739,0.0,CLR,10,83,50,32,10,250,0,29.85,59,28,62,39.52,-75.14,5,167,1088,25/05/04 12:12
GEG_SLC_29679,20040706,06/07/04 05:10,5,GEG,24157,0.0,FEW,10,62,49,62,9,160,0,27.53,2381,2365,2384,47.37,-117.32,8,06/07/04 07:40,7,SLC,24127,0.0,FEW,10,71,38,30,3,VRB,0,25.84,4221,4227,4224,40.47,-111.58,7,90,546,06/07/04 07:40
DTW_GSO_47633,20040501,01/05/04 10:19,10,DTW,94847,0.0,OVC,10,52,45,77,11,360,0,29.31,628,664,631,42.13,-83.21,5,01/05/04 11:51,11,GSO,13723,0.0,OVC,10,70,65,84,10,150,0,29.10,904,886,907,36.06,-79.56,5,92,460,01/05/04 11:51
ANC_SCC_44981,20040314,14/03/04 11:10,11,ANC,26451,0.0,FEW,10,31,24,76,8,260,0,29.28,130,132,133,61.1,-149.59,9,14/03/04 12:52,12,SCC,27406,0.0,CLR,10,-13,-18,78,6,070,0,29.75,66,60,69,70.11,-148.29,9,102,626,14/03/04 12:52
OKC_IAH_38048,20040724,24/07/04 16:33,16,OKC,13967,0.0,BKN,10,76,65,69,17,340,0,28.73,1281,1304,1284,35.23,-97.36,6,24/07/04 18:01,18,IAH,12960,0.0,FEW,10,87,75,67,7,110,0,29.85,118,108,121,29.59,-95.22,6,88,395,24/07/04 19:51
LAX_IAH_36117,20040513,13/05/04 16:15,16,LAX,23174,0.0,SCT,10,69,64,84,12,240,0,29.57,323,326,326,33.56,-118.25,8,13/05/04 21:23,21,IAH,12960,0.14,FEW,10,69,64,84,9,070,0,29.81,118,108,121,29.59,-95.22,6,188,1379,13/05/04 23:39
ATL_LAS_54754,20040718,18/07/04 11:25,11,ATL,13874,0.0,SCT,10,83,66,57,10,340,0,28.81,971,1026,974,33.38,-84.26,5,18/07/04 12:33,12,LAS,23169,0.0,FEW,10,102,53,19,6,250,0,27.68,2127,2180,2091,36.05,-115.1,8,248,1747,18/07/04 12:33
TUS_LAS_29783,20040503,03/05/04 07:00,7,TUS,23160,0.0,CLR,10,77,23,13,16,110,20,27.40,2578,2555,2581,32.08,-110.58,7,03/05/04 08:10,8,LAS,23169,0.0,FEW,10,83,40,22,3,050,0,27.81,2127,2180,2091,36.05,-115.1,8,70,365,03/05/04 08:10
ORD_CLT_34126,20040925,25/09/04 06:45,6,ORD,94846,0.0,FEW,10,58,50,75,6,300,0,29.51,655,674,658,41.59,-87.55,6,25/09/04 09:34,9,CLT,13881,0.0,FEW,10,70,55,59,10,010,0,29.39,721,769,724,35.13,-80.56,5,109,599,25/09/04 09:34
PVD_CLE_36894,20040920,20/09/04 17:45,17,PVD,14765,0.0,FEW,10,63,47,56,5,290,0,30.19,50,62,53,41.43,-71.26,5,20/09/04 19:40,19,CLE,14820,0.0,FEW,10,61,55,81,0,000,0,29.45,802,805,805,41.24,-81.51,5,115,540,20/09/04 19:40
ORD_MIA_47519,20040904,04/09/04 10:09,10,ORD,94846,0.0,BKN,10,79,61,54,0,000,0,29.43,655,674,658,41.59,-87.55,6,04/09/04 14:16,14,MIA,12839,0.04,SCT,4,77,72,85,24,260,36,29.41,26,30,29,25.49,-80.18,5,187,1197,04/09/04 14:16
ORD_BWI_26419,20040904,04/09/04 08:15,8,ORD,94846,0.0,SCT,10,78,64,62,3,160,0,29.43,655,674,658,41.59,-87.55,6,04/09/04 11:07,11,BWI,93721,0.0,SCT,10,82,60,47,0,000,0,29.96,193,155,196,39.1,-76.41,5,112,622,04/09/04 11:07
PDX_DFW_55508,20040722,22/07/04 07:03,7,PDX,24229,0.0,CLR,10,68,56,66,4,310,0,29.79,220,107,223,45.35,-122.36,8,22/07/04 12:54,12,DFW,3927,0.0,FEW,10,92,66,43,10,190,0,29.36,559,596,562,32.54,-97.02,6,231,1616,22/07/04 12:54
MFR_SFO_47102,20040909,09/09/04 05:40,5,MFR,24225,0.0,CLR,10,54,47,77,0,000,0,28.64,1301,1329,1304,42.23,-122.52,8,09/09/04 06:53,6,SFO,23234,0.0,CLR,8,62,57,84,8,280,0,29.78,86,18,89,37.37,-122.24,8,73,329,09/09/04 06:53
FWA_ATL_30458,20041116,16/11/04 13:18,13,FWA,14827,0.0,SCT,7,50,48,93,9,200,0,29.51,803,828,806,41.01,-85.13,5,16/11/04 15:01,15,ATL,13874,0.0,FEW,10,63,30,29,5,290,0,29.33,971,1026,974,33.38,-84.26,5,103,508,16/11/04 15:01
MCI_ATL_36111,20040705,05/07/04 09:50,9,MCI,3947,0.0,FEW,10,79,68,69,16,230,0,28.82,1005,1025,1008,39.18,-94.43,6,05/07/04 12:50,12,ATL,13874,0.0,SCT,10,87,71,59,8,260,0,29.06,971,1026,974,33.38,-84.26,5,120,692,05/07/04 12:50
DAY_ORD_34758,20040904,04/09/04 16:23,16,DAY,93815,0.0,CLR,5,80,66,62,7,190,0,29.07,1001,1003,1004,39.55,-84.13,6,04/09/04 16:34,16,ORD,94846,0.0,SCT,8,79,62,56,10,110,0,29.38,655,674,658,41.59,-87.55,6,71,240,04/09/04 18:09
MSP_BIL_27723,20040518,18/05/04 11:35,11,MSP,14922,0.0,FEW,10,65,45,49,5,200,0,29.23,871,838,874,44.53,-93.14,6,18/05/04 12:43,12,BIL,24033,0.0,SCT,10,60,45,58,12,090,17,26.19,3579,3570,3582,45.49,-108.32,7,128,748,18/05/04 12:43
DFW_PIT_49146,20040509,09/05/04 17:15,17,DFW,3927,0.0,SCT,10,78,63,60,14,140,0,29.34,559,596,562,32.54,-97.02,6,09/05/04 20:54,20,PIT,94823,0.0,FEW,10,75,57,54,4,180,0,28.79,1172,1203,1175,40.3,-80.14,5,159,1068,09/05/04 20:54
ORD_SAT_46556,20040507,07/05/04 14:32,14,ORD,94846,0.0,FEW,10,53,31,43,15,040,0,29.59,655,674,658,41.59,-87.55,6,07/05/04 17:22,17,SAT,12921,0.0,FEW,10,69,67,93,6,100,0,29.24,818,809,821,29.32,-98.28,6,170,1041,07/05/04 17:22
OMA_SLC_37534,20040907,07/09/04 08:40,8,OMA,14942,0.0,CLR,10,61,51,70,3,VRB,0,29.18,1025,982,1028,41.19,-95.54,6,07/09/04 10:04,10,SLC,24127,0.0,FEW,10,76,36,23,3,VRB,0,25.80,4221,4227,4224,40.47,-111.58,7,144,839,07/09/04 10:04
DTW_DCA_27176,20040918,18/09/04 13:52,13,DTW,94847,0.0,FEW,10,71,47,42,8,360,0,29.56,628,664,631,42.13,-83.21,5,18/09/04 15:15,15,DCA,13743,0.0,SCT,10,70,54,57,23,010,35,29.85,10,65,3,38.52,-77.02,5,83,405,18/09/04 15:15
DFW_ORF_52705,20040312,12/03/04 07:14,7,DFW,3927,0.0,FEW,10,51,35,54,7,040,0,29.69,559,596,562,32.54,-97.02,6,12/03/04 10:54,10,ORF,13737,0.0,CLR,10,60,26,27,13,280,17,29.90,66,30,69,36.54,-76.11,5,160,1213,12/03/04 10:54
DEN_IAH_45540,20040909,09/09/04 08:40,8,DEN,3017,0.0,FEW,10,75,37,25,7,250,0,24.74,5379,5431,5382,39.5,-104.4,7,09/09/04 11:57,11,IAH,12960,0.0,FEW,10,86,62,45,5,VRB,0,29.89,118,108,121,29.59,-95.22,6,137,861,09/09/04 11:57
PHL_IAH_37453,20040928,28/09/04 06:10,6,PHL,13739,0.0,OVC,0.125,70,70,100,4,080,0,29.86,59,28,62,39.52,-75.14,5,28/09/04 08:28,8,IAH,12960,0.0,FEW,10,79,61,54,4,350,0,29.90,118,108,121,29.59,-95.22,6,198,1324,28/09/04 08:28
ABI_IAH_40855,20041122,22/11/04 06:30,6,ABI,13962,0.12,BKN,10,49,49,100,6,020,0,28.22,1789,1790,1792,32.25,-99.41,6,22/11/04 07:58,7,IAH,12960,0.0,OVC,0.0625,69,68,96,8,040,0,29.91,118,108,121,29.59,-95.22,6,88,307,22/11/04 10:55
ORF_CVG_48350,20041127,27/11/04 13:40,13,ORF,13737,0.0,OVC,10,59,53,81,6,120,0,30.10,66,30,69,36.54,-76.11,5,27/11/04 15:22,15,CVG,93814,0.0,SCT,10,50,27,41,17,160,21,28.75,882,883,885,39.02,-84.4,5,102,485,27/11/04 15:22
ATL_BUF_55394,20040726,26/07/04 09:20,9,ATL,13874,0.0,BKN,6,77,70,79,4,140,0,29.08,971,1026,974,33.38,-84.26,5,26/07/04 11:24,11,BUF,14733,0.0,FEW,10,66,57,73,9,080,0,29.37,714,705,717,42.56,-78.44,5,124,712,26/07/04 11:24
ATL_LGA_53400,20040331,31/03/04 06:30,6,ATL,13874,0.0,OVC,10,44,41,89,8,280,0,28.88,971,1026,974,33.38,-84.26,5,31/03/04 08:34,8,LGA,14732,0.0,OVC,1,42,41,96,17,050,0,29.92,36,31,39,40.47,-73.53,5,124,761,31/03/04 08:34
BWI_BOS_44181,20040714,14/07/04 15:30,15,BWI,93721,0.0,FEW,10,77,67,71,11,220,0,29.33,193,155,196,39.1,-76.41,5,14/07/04 16:45,16,BOS,14739,0.0,OVC,3,63,59,87,12,020,0,29.63,19,30,180,42.22,-71.01,5,75,370,14/07/04 18:33
RIC_EWR_44050,20040321,21/03/04 07:00,7,RIC,13740,0.0,FEW,10,58,36,44,19,310,25,29.67,164,163,167,37.31,-77.19,5,21/03/04 08:10,8,EWR,14734,0.0,SCT,10,47,37,69,16,300,24,29.68,25,30,28,40.43,-74.1,5,70,278,21/03/04 08:10
SFO_DEN_46000,20041119,19/11/04 12:55,12,SFO,23234,0.0,FEW,10,58,46,65,3,050,0,30.02,86,18,89,37.37,-122.24,8,19/11/04 16:25,16,DEN,3017,0.0,FEW,10,39,25,57,7,030,0,24.63,5379,5431,5382,39.5,-104.4,7,150,967,19/11/04 16:25
MSP_DEN_44288,20040306,06/03/04 12:55,12,MSP,14922,0.0,SCT,10,34,25,70,9,150,0,28.85,871,838,874,44.53,-93.14,6,06/03/04 13:56,13,DEN,3017,0.0,FEW,10,54,18,24,16,290,25,24.55,5379,5431,5382,39.5,-104.4,7,121,680,06/03/04 13:56
CPR_DEN_36057,20040505,05/05/04 13:12,13,CPR,24089,0.0,CLR,10,84,29,13,17,290,24,24.51,5348,5290,5351,42.54,-106.28,7,05/05/04 14:19,14,DEN,3017,0.0,FEW,10,83,32,16,4,170,0,24.53,5379,5431,5382,39.5,-104.4,7,67,230,05/05/04 14:19
GEG_SEA_34234,20040927,27/09/04 05:35,5,GEG,24157,0.0,CLR,10,53,48,83,6,040,0,27.64,2381,2365,2384,47.37,-117.32,8,27/09/04 06:45,6,SEA,24233,0.0,VV0,0.25,55,54,96,5,040,0,29.67,447,450,450,47.28,-122.19,8,70,224,27/09/04 06:45
SEA_BNA_45028,20041109,09/11/04 11:15,11,SEA,24233,0.0,OVC,10,51,45,80,0,000,0,29.64,447,450,450,47.28,-122.19,8,09/11/04 17:30,17,BNA,13897,0.0,FEW,10,56,29,36,5,050,0,29.75,571,605,574,36.07,-86.41,6,255,1977,09/11/04 17:30
PIT_CLT_26809,20040903,03/09/04 06:00,6,PIT,94823,0.0,FEW,10,62,59,90,3,130,0,28.98,1172,1203,1175,40.3,-80.14,5,03/09/04 07:21,7,CLT,13881,0.0,FEW,10,70,60,71,7,030,0,29.43,721,769,724,35.13,-80.56,5,81,366,03/09/04 07:21
MSY_TPA_51133,20040713,13/07/04 11:50,11,MSY,12916,0.0,FEW,10,90,75,62,6,VRB,0,30.06,4,20,7,29.59,-90.15,6,13/07/04 14:20,14,TPA,12842,0.0,FEW,10,86,73,65,8,270,0,29.97,8,11,40,27.58,-82.32,5,90,487,13/07/04 14:20
